,ID,Name,Description,Price Per 1000,Min,Max
10,2016,Pubg UC 75 Cash Instant delivery - No Hack,Write Character Id in Link - Instant Delivery - In Quantity Box Write 1000,                                                                                         ₹120.00                                         ,1000,1000
11,2012,Instagram followers cheapest ,no refill no guarantee of dropping.. fast,                                                                                         ₹29.00                                         ,20,10000
12,2014,Instagram Followers [ Min 100 Max 3k] [ Real + Bot],3k/day No refill Real majority drop is less as of now,                                                                                         ₹100.00                                         ,100,3000
13,2013,REAL Instagram Followers INDIAN MIXED,INDIAN MIXED FOLLOWERS  WE DO NOT OFFERS REFILL FOR THIS SERVICE AS MAJORITY IS REAL,                                                                                         ₹280.00                                         ,100,5000
14,1982,Instagram Likes Max 10k [ 500-1k/hour] ,cheapest likes 500-1k per hour,                                                                                         ₹16.00                                         ,20,10000
15,1979,Instagram Likes Max 5000 - 100% Real Profiles - With stories and post [ 500/hour],Real profiles Max 1000 Speed 500/hour,                                                                                         ₹237.48                                         ,50,5000
16,1980,Instagram Power Likes {3K} - Real Users,Real accounts All accounts have profile pictures All accounts have also posted photos Very HQ LIKES,                                                                                         ₹70.04                                         ,100,3000
17,1981,Instagram Power Likes {5K} [ 100% Real profiles ] [ Speed 300-500/hour],- HIGH-END IG POWER Likes - Instant Start ! - All Accounts are HIGH Quality with 10K+ Followers ! - Will Increase Your Chance to Reach Explore Page ! - Min order : 20 - Max order : 1K,                                                                                         ₹281.75                                         ,50,5000
18,1983,🇸🇦Instagram Likes [200] [ARAB - SUPER REAL] [6H - 200/Day],Start Time: Instant - 6H Speed: 300/Day Quality: REAL ARAB Accounts with profile pictures and posts Extra Likes: 0%.,                                                                                         ₹135.24                                         ,100,10000
19,1984,Instagram Likes + Impressions [TURKEY] [20K] [1H - 10K/Day] 💧,Start Time: 0-60 Minutes Speed: 10K/ day Refill: No refill Specs: can face delays sometimes,                                                                                         ₹205.28                                         ,50,20000
20,1985,Instagram Likes [3K] [BRAZIL - REAL] [3H - SUPER SLOW ~ 100/Day],REAL LIKES! Some VERIFIED accounts will like!,                                                                                         ₹161.00                                         ,100,3000
21,1986,Instagram Likes [10K] [RUSSIA] [INSTANT - 5K/Day]💧,Start Time: 0 - 1H Speed: 2-5K/Day (Slow) Quality: HQ Russian Accounts Extra Likes: 0% - 20%.,                                                                                         ₹115.92                                         ,10,3000
22,1987,🇮🇷Instagram Likes [2K] [IRAN] [REAL],Real Iranian Likes 100% HQ Quality Instant Start Min = 50 Max = 2k,                                                                                         ₹217.35                                         ,50,2000
23,1988,Instagram Likes [1K] [BRAZIL] [1H - INSTANT] 💧,Start Time: Instant - 1H Speed: Instant Specs: Real Brazil Likes,                                                                                         ₹289.80                                         ,50,2000
24,1989,Instagram Likes + Impression + 10% Followers [SOUTH KOREA] [25K] [1H - 5K/Day] 🔥🔥🔥,Start Time: 0 - 1H Speed: 200 - 300 / Hour Quality: South Korean Accounts (Have profile picture and South Korean name but no post). Extra Likes: 0% - 10%. Specs: Send 5 - 10% Followers from the liked accounts. (Example: Buy 1000 Likes  you will also receive 50 followers from the accounts that liked the picture),                                                                                         ₹627.90                                         ,10,25000
25,1990,🇨🇳 Instagram CHINA Likes [100K] [INSTANT - INSTANT] 💧⛔🔥,Start Time: Instant Speed: 5K/ day Refill: No refill Specs: Real China Likes + Impressions,                                                                                         ₹144.90                                         ,20,100000
26,1991,🇺🇸Instagram Likes + Impression [USA] [5K] [1H - 5K/Day] [EXCLUSIVE] 🔥,Start Time: 0 - 1H Speed: 2K - 5K/Day Quality: USA Accounts (Have profile picture and USA names but NO POSTS). Extra Likes: 0% - 10%. ALL LIKES AND IMPRESSIONS COMING FROM 100% USA LOCATIONS.,                                                                                         ₹183.54                                         ,20,5000
27,1992,🇸🇦🇮🇷Instagram Likes [ARAB - IRAN MIX] [5K] [SUPER REAL],arab +iran,                                                                                         ₹213.33                                         ,50,5000
28,2002,Instagram Video Views [ [MAX 10M],cheapest and fast,                                                                                         ₹2.50                                         ,200,100000000
29,2003,Instagram TV Views [Instant Start] [10M],Instant Start] [10M],                                                                                         ₹3.00                                         ,200,100000000
30,2004,Instagram TV Likes [Real] [Max 20K]⚡,Start Time = 0 - 24 hours - Speed = 2 000 - 5 000 per day - Min = 10 - Max = 20 000,                                                                                         ₹95.00                                         ,100,20000
31,2005,Instagram Comments [RANDOM] REAL,[RANDOM] REAL,                                                                                         ₹500.00                                         ,10,50
32,2006,Instagram Comments [INSTANT] - [ RANDOM ] [ MAX 1K ] REAL ACCOUNTS⚡,⚡ INSTANT - 10 MINUTE,                                                                                         ₹1100.00                                         ,5,1000
33,2007,Instagram Comments  [ RANDOM ] -,,                                                                                         ₹590.00                                         ,5,1000
34,2008,Instagram Indian Comments [ Max 500 ],Indian Comments 0-12 hours,                                                                                         ₹1764.00                                         ,10,400
35,2009,Instagram Story Views [3K] - All Story,only username,                                                                                         ₹5.90                                         ,100,5000
36,2010,Instagram Photo Impression + Location + Explore +Home+Profile,put post link,                                                                                         ₹5.00                                         ,100,100000
37,2011,Instagram Profile Visits [ 0.033$/K- Add Post Link],Add Post link  10k/day,                                                                                         ₹4.00                                         ,10,10000
