,ID,Name,Description,Price Per 1000,Min,Max
17,2048,Youtube Likes Min 20 Max 100K - Instant Start - 1 HOUR,CHEAPEST LIKES IN MARKET  30 DAYS REFILL OFFERS (USUALLY VERY LESS DROP AND FAST REFILL)  100K BASE  GOOD SPEED  0-1 HOUR START,                                                                                         ₹300.00                                         ,20,100000
18,2030,Youtube Subscribers [ R30 ] Max 50K [2-3k/day] [ 0-12 hours start],30 days refill speed 1k-3k/day 0-12 hour start,                                                                                         ₹650.00                                         ,50,50000
19,2032,Youtube Views 20k per day Emergency Service - Lifetime Guarantee,20K Per Day Min 1k Lifetime Guarantee Retention : Random,                                                                                         ₹112.70                                         ,1000,100000
20,2017,Instagram Followers [100K] [NON DROP] [R30] [1H - 3K/Day] ⚡♻🔥,REAL ACCOUNTS NON DROP EXTRA - 0-5%,                                                                                         ₹620.00                                         ,20,100000
21,2018,🔥🔥🔥 [EXCLUSIVE] Instagram Followers [100% REAL] [AR7] [100K/username - 140/order] [3H - 140/Day] ♻🔥🔥🔥,⚠️⚠️⚠️!!!USERNAME ONLY!!!⚠️⚠️⚠️  📌The Start Time: 0-2 Hours (Usual start within 30-60 minutes) 📌The daily delivery speed: 1000-2000 Followers. 📌Guarantee: The delivery is Guaranteed. 📌Refill: Auto-Refill within 7 days after delivery. 📌Details: Stable  Almost Non-Drop.  📌Quality Example ~ The Approximative Data: -https://www.instagram.com/svez8z -https://www.instagram.com/football_news_90___ -https://www.instagram.com/hadil_dali -https://www.instagram.com/ehsase_tokhmii/ (5-15%)  📌The minimum order - 140 Followers 📌The maximum order - 140 Followers,                                                                                         ₹685.44                                         ,140,140
22,2019,🔥🔥🔥 [EXCLUSIVE] Instagram Followers [100% REAL] [AR7] [100K/username - 290/order] [3H - 290/Day] ♻🔥🔥🔥,⚠️⚠️⚠️!!!USERNAME ONLY!!!⚠️⚠️⚠️  📌The Start Time: 0-2 Hours (Usual start within 30-60 minutes) 📌The daily delivery speed: 1000-2000 Followers. 📌Guarantee: The delivery is Guaranteed. 📌Refill: Auto-Refill within 7 days after delivery. 📌Details: Stable  Almost Non-Drop.  📌Quality Example ~ The Approximative Data: -https://www.instagram.com/svez8z -https://www.instagram.com/football_news_90___ -https://www.instagram.com/hadil_dali -https://www.instagram.com/ehsase_tokhmii/ (5-15%)  📌The minimum order - 290 Followers 📌The maximum order - 290 Followers,                                                                                         ₹685.44                                         ,290,290
23,2020,🔥🔥🔥 [EXCLUSIVE] Instagram Followers [100% REAL] [AR7] [100K/username - 700/order] [3H - 700/Day] ♻🔥🔥🔥,⚠️⚠️⚠️!!!USERNAME ONLY!!!⚠️⚠️⚠️  📌The Start Time: 0-2 Hours (Usual start within 30-60 minutes) 📌The daily delivery speed: 1000-2000 Followers. 📌Guarantee: The delivery is Guaranteed. 📌Refill: Auto-Refill within 7 days after delivery. 📌Details: Stable  Almost Non-Drop.  📌Quality Example ~ The Approximative Data: -https://www.instagram.com/svez8z -https://www.instagram.com/football_news_90___ -https://www.instagram.com/hadil_dali -https://www.instagram.com/ehsase_tokhmii/ (5-15%)  📌The minimum order - 700 Followers 📌The maximum order - 700 Followers,                                                                                         ₹685.44                                         ,700,700
24,2038,Elite Royale Pass Pack [Season 12] - [Free 70 Uc],Instant Delivery - 12H 100% Safe No hack Put your character ID in the Link box  example: https://prnt.sc/q1whwt,                                                                                         ₹798.00                                         ,1000,1000
25,2039,Elite Plus Royal Pass Pack (Season 12) - [Free Classic Create Coupon],Instant Delivery - 12H 100% Safe No hack Put your character ID in the Link box  example: https://prnt.sc/q1whwt,                                                                                         ₹2016.00                                         ,1000,1000
26,2040,PUBG UC Cash - 63UC,Instant Delivery - 12H 100% Safe No hack Put your character ID in the Link box  example: https://prnt.sc/q1whwt,                                                                                         ₹80.00                                         ,1000,1000
27,2041,PUBG UC Cash - 340UC,Instant Delivery - 12H 100% Safe No hack Put your character ID in the Link box  example: https://prnt.sc/q1whwt,                                                                                         ₹403.20                                         ,1000,1000
28,2042,PUBG UC Cash - 690UC,Instant Delivery - 12H 100% Safe No hack Put your character ID in the Link box  example: https://prnt.sc/q1whwt,                                                                                         ₹756.00                                         ,1000,1000
29,2043,PUBG UC Cash - 1875UC,Instant Delivery - 12H 100% Safe No hack Put your character ID in the Link box  example: https://prnt.sc/q1whwt,                                                                                         ₹2016.00                                         ,1000,1000
30,2044,PUBG UC Cash - 4000UC,Instant Delivery - 12H 100% Safe No hack Put your character ID in the Link box  example: https://prnt.sc/q1whwt,                                                                                         ₹3864.00                                         ,1000,1000
31,2045,PUBG UC Cash - 8400UC,Instant Delivery - 12H 100% Safe No hack Put your character ID in the Link box  example: https://prnt.sc/q1whwt,                                                                                         ₹8064.00                                         ,1000,1000
32,2012,Instagram followers cheapest ,no refill  no guarantee of dropping..  fast,                                                                                         ₹29.00                                         ,50,10000
33,2014,Instagram Followers [ Min 100 Max 3k] [ Real + Bot],3k/day No refill Real majority drop is less as of now,                                                                                         ₹100.00                                         ,100,3000
34,2022,LESS DROP Instagram Followers Max 5K 🔥🔥,Always Very Less Drop!! No Refill / No Refund Min 100 Max 5000 Start: 0 - 10 Mins,                                                                                         ₹170.00                                         ,100,5000
35,2035,Instagram Followers Max  - 80% Real - 10-20% Drop - No Refill,mostly real accounts,                                                                                         ₹205.00                                         ,100,5000
36,2021,Instagram Followers [50K] [1k-2k/day][R30] [ Speed for now 500/day],Max 50k Refill 30 days Start instant - 12 hours Speed - 1k-3k/Day,                                                                                         ₹300.00                                         ,100,50000
37,2013,REAL Instagram Followers INDIAN MIXED,INDIAN MIXED FOLLOWERS  WE DO NOT OFFERS REFILL FOR THIS SERVICE AS MAJORITY IS REAL,                                                                                         ₹280.00                                         ,100,5000
38,2023,🇸🇦Instagram Followers [100K] [ARAB - خليجي حقيقي متفاعلين] ⚡️💧⭐,Start Time & Speed: Refer to monitor.justanotherpanel.com Quality: Specs: Username only Refill: NO REFILL  NO REFUND  order under your own consent.,                                                                                         ₹504.00                                         ,2000,100000
39,2024,Instagram Followers [3K] [BRAZIL] [R30] [48H - 2K/DAY] ♻,Start Time & Speed: 24-48h to Start - 1-2k day Quality: High Quality Refill: 30 Days,                                                                                         ₹897.12                                         ,100,5000
40,2025,🇮🇷 Instagram IRAN Followers [2K] [REAL] [1H - 2K/Day],Start Time: 0-1 Hour (usually within 5 minutes) Speed: 2K/Day Quality: Only %100 Real and Active Accounts. No Refill (Real  can unfollow).  Quality Example ~ The Approximative Data: -https://www.instagram.com/mr.ecommerce/ -https://www.instagram.com/zagborz1/ -https://www.instagram.com/tabarika/,                                                                                         ₹840.00                                         ,2000,2000
41,2026,🇧🇷Instagram Followers [FEMALE - BRAZIL] [R30] [2H - 1K/Day] ♻,Start time = 2 hours (usually instant) Speed = 1K/Day 100% Brazil Female Refill: 30 days,                                                                                         ₹1263.61                                         ,100,1000
42,2027,🇮🇩Instagram Followers [INDONESIA] [12H - 500/Day],Instagram Followers [INDONESIA] [12H - 500/Day]],                                                                                         ₹423.36                                         ,100,1000
43,2028,🇸🇦🇮🇷Instagram Followers [ARAB - IRAN MIX] [2K] [100% REAL] [1H - 2K/Day],Start Time: 0-1 Hour (In 99% of cases start within 5 minutes) Quality: Only %100 Real and Active Accounts. No Refill But Less Drop! BEST FOR EXPLORE PAGE  Quality Example ~ The Approximative Data: -https://www.instagram.com/mr.ecommerce/ -https://www.instagram.com/zagborz1/ -https://www.instagram.com/tabarika/  Server have 300K Capacity per day limit so it can take up to 12 hours for your order to start if the capacity was reached,                                                                                         ₹504.00                                         ,1000,2000
44,2049,Instagram Likes -- Exclusive🔥⚡👌[ Speed 2-3k/Hour] [Auto Refill],2k-3k/hour instant start exlcusive service Auto Refill Service - Refills as soon drop  All drop is auto refilled for first 3 days -,                                                                                         ₹45.00                                         ,10,30000
45,1982,Instagram Likes Max 10k [ 500-1k/hour] ,cheapest likes 500-1k per hour no refill,                                                                                         ₹15.00                                         ,50,10000
46,2036,IG LIKES [ 5-7k/hour] [Instant Start]🔥 [ Recommended] [ No Refill ],start time- instant 5-6k/day No refill,                                                                                         ₹22.26                                         ,10,30000
47,1979,Instagram Likes Max 5000 - 100% Real Profiles - With stories and post [ 500/hour],Real profiles Max 1000 Speed 500/hour,                                                                                         ₹237.48                                         ,50,5000
48,1980,Instagram Power Likes {3K} - Real Users,Real accounts All accounts have profile pictures All accounts have also posted photos Very HQ LIKES,                                                                                         ₹70.04                                         ,100,3000
49,1981,Instagram Power Likes {5K} [ 100% Real profiles ] [ Speed 300-500/hour],- HIGH-END IG POWER Likes - Instant Start ! - All Accounts are HIGH Quality with 10K+ Followers ! - Will Increase Your Chance to Reach Explore Page ! - Min order : 20 - Max order : 1K,                                                                                         ₹281.75                                         ,50,5000
50,1983,🇸🇦Instagram Likes [200] [ARAB - SUPER REAL] [6H - 200/Day],Start Time: Instant - 6H Speed: 300/Day Quality: REAL ARAB Accounts with profile pictures and posts Extra Likes: 0%.,                                                                                         ₹135.24                                         ,100,10000
51,1984,Instagram Likes + Impressions [TURKEY] [20K] [1H - 10K/Day] 💧,Start Time: 0-60 Minutes Speed: 10K/ day Refill: No refill Specs: can face delays sometimes,                                                                                         ₹205.28                                         ,50,20000
52,1985,Instagram Likes [3K] [BRAZIL - REAL] [3H - SUPER SLOW ~ 100/Day],REAL LIKES! Some VERIFIED accounts will like!,                                                                                         ₹161.00                                         ,100,3000
53,1986,Instagram Likes [10K] [RUSSIA] [INSTANT - 5K/Day]💧,Start Time: 0 - 1H Speed: 2-5K/Day (Slow) Quality: HQ Russian Accounts Extra Likes: 0% - 20%.,                                                                                         ₹115.92                                         ,10,3000
54,1987,🇮🇷Instagram Likes [2K] [IRAN] [REAL],Real Iranian Likes 100% HQ Quality Instant Start Min = 50 Max = 2k,                                                                                         ₹217.35                                         ,50,2000
55,1988,Instagram Likes [1K] [BRAZIL] [1H - INSTANT] 💧,Start Time: Instant - 1H Speed: Instant Specs: Real Brazil Likes,                                                                                         ₹289.80                                         ,50,2000
56,1989,Instagram Likes + Impression + 10% Followers [SOUTH KOREA] [25K] [1H - 5K/Day] 🔥🔥🔥,Start Time: 0 - 1H Speed: 200 - 300 / Hour Quality: South Korean Accounts (Have profile picture and South Korean name but no post). Extra Likes: 0% - 10%. Specs: Send 5 - 10% Followers from the liked accounts. (Example: Buy 1000 Likes  you will also receive 50 followers from the accounts that liked the picture),                                                                                         ₹627.90                                         ,10,25000
57,1990,🇨🇳 Instagram CHINA Likes [100K] [INSTANT - INSTANT] 💧⛔🔥,Start Time: Instant Speed: 5K/ day Refill: No refill Specs: Real China Likes + Impressions,                                                                                         ₹144.90                                         ,20,100000
58,1991,🇺🇸Instagram Likes + Impression [USA] [5K] [1H - 5K/Day] [EXCLUSIVE] 🔥,Start Time: 0 - 1H Speed: 2K - 5K/Day Quality: USA Accounts (Have profile picture and USA names but NO POSTS). Extra Likes: 0% - 10%. ALL LIKES AND IMPRESSIONS COMING FROM 100% USA LOCATIONS.,                                                                                         ₹183.54                                         ,20,5000
59,1992,🇸🇦🇮🇷Instagram Likes [ARAB - IRAN MIX] [5K] [SUPER REAL],arab +iran,                                                                                         ₹213.33                                         ,50,5000
60,2002,Instagram Video Views [ [MAX 10M],cheapest and fast,                                                                                         ₹2.50                                         ,200,100000000
61,2033,Instagram Views ( Super Fast ) Min 100  Max 10 Million [ 1Million/ Hour] [ Recommended ],1 Million/ Hour Start 0-10 minutes,                                                                                         ₹3.00                                         ,100,1000000
62,2037,Instagram Views + Impressions + Profile Visits [ MAX- 10M ] [ FAST ] INSTANT,ULTRFAST MIN 500,                                                                                         ₹12.44                                         ,500,10000000
63,2003,Instagram TV Views [Instant Start] [10M],Instant Start] [10M],                                                                                         ₹3.00                                         ,200,100000000
64,2004,Instagram TV Likes [Real] [Max 20K]⚡,Start Time = 0 - 24 hours - Speed = 2 000 - 5 000 per day - Min = 10 - Max = 20 000,                                                                                         ₹95.00                                         ,100,20000
65,2005,Instagram Comments [RANDOM] REAL,[RANDOM] REAL,                                                                                         ₹500.00                                         ,10,50
66,2006,Instagram Comments [INSTANT] - [ RANDOM ] [ MAX 1K ] REAL ACCOUNTS⚡,⚡ INSTANT - 10 MINUTE,                                                                                         ₹1100.00                                         ,5,1000
67,2007,Instagram Comments  [ RANDOM ] -,,                                                                                         ₹590.00                                         ,5,1000
68,2008,Instagram Indian Comments [ Max 500 ],Indian Comments 0-12 hours,                                                                                         ₹1764.00                                         ,10,400
69,2009,Instagram Story Views [3K] - All Story,only username,                                                                                         ₹5.90                                         ,100,5000
70,2010,Instagram Photo Impression + Location + Explore +Home+Profile,put post link,                                                                                         ₹5.00                                         ,100,100000
71,2011,Instagram Profile Visits [ 0.033$/K- Add Post Link],Add Post link  10k/day,                                                                                         ₹4.00                                         ,10,10000
72,2046,🆕Youtube Views [ 20k-30k/day ] [ Real Views] [ Lifetime Gurantee],Youtube Views [ 20k-30k/day ] [ Real Views] [ Lifetime Gurantee],                                                                                         ₹110.00                                         ,1000,10000000
73,2047,Youtube ADS Views [10M] [MIN 5K] [NEVER DROP] [72H - 200K/Day],🕛 Start Time : 12-72 Hour 🔥True Adword Views- Ads takes 12-36 hours for approval. 🔥Like+Views (For Big Orders) 🔥High Retention + High Impression 🔥India Many Country Mix 🔥Max Speed : 10k-200k/Day If the video length shorter than :- 1Min - Speed 500k-1M 5Min- Speed 10k-200k (More than 5 minutes Speed will be low )  - Retention- 30-80% Retention - True NonDrop - True Genuine Source- Yt Advertisment - Nondrop - Refill: Lifetime Guaranteed - Quality- High + Best - OWN SERVICE [WE ARE PROVIDER OF THIS SERVICE]  Chance Of Punjabi Video disapproved.,                                                                                         ₹130.00                                         ,5000,100000000
